Communication Skills,Core Branch,Programming Language,Other Technical Skills,Certification Course,Backlog,10th Score (%),12th Score (%),Attendance (%),Company,Eligibility
6,DS,"Java, C++, Kotlin, Python","DSA, Web development",0,1,95.46358384675786,78.55122389443692,97.32376292439417,Company B,0
9,CS,C++,"Data Analytics, DBMS, Android Development, Web development",1,0,90.06719068125693,76.60312516031196,69.0201241008385,Company A,0
7,Cyber Security,"C++, Java","Web development, DBMS, Android Development",0,1,76.91473636236348,65.96382714685735,84.57685192892117,Company C,0
9,Cyber Security,"Java, Python, Kotlin, C++","DSA, Android Development",1,0,80.68601449135508,98.31277295253037,61.120212778898335,Company B,0
8,Cyber Security,C++,"Android Development, Data Analytics, DSA, Machine Learning, Web development",0,1,74.7999554383991,76.17249724879035,97.27154172204696,Company A,0
5,CS,"Kotlin, Java, Python",DSA,1,1,89.6311946864269,95.01316330551631,80.9194923276684,Company C,0
9,CS,"C++, Python","Machine Learning, Android Development, DBMS",0,1,91.36748716928318,67.5742491072266,61.72892605671116,Company B,0
9,DS,"Python, C++, Kotlin, Java","Data Analytics, DBMS, Android Development, Machine Learning, Web development, DSA",1,0,90.53140760812636,81.91483242548878,73.6999997203255,Company A,0
5,AIML,C++,"Web development, Machine Learning",1,0,88.90446899337798,60.95845540497079,63.07397847444937,Company B,1
8,CS,Kotlin,"Android Development, Data Analytics, DBMS, Web development, DSA, Machine Learning",0,0,68.18017354771183,90.56881935369233,75.71777757493439,Company A,0
6,Cyber Security,"Python, C++, Java","Android Development, Web development",1,0,73.51879916961914,83.23655592985114,86.79705368645293,Company C,0
9,DS,"Kotlin, Java, Python, C++","Data Analytics, Android Development",1,1,78.793817399347,85.0235833387901,78.79559632165758,Company B,0
5,Cyber Security,"C++, Kotlin, Python","DBMS, Machine Learning, DSA, Android Development, Web development",1,1,73.23171965710623,62.06883530218614,75.34888698877818,Company B,0
7,Cyber Security,"Python, C++, Java","DBMS, Web development, Machine Learning, Data Analytics, DSA",1,1,90.19760800633316,68.44153320834462,64.76628182161859,Company B,0
5,CS,"Java, Kotlin, C++, Python","Machine Learning, DSA, Data Analytics, Android Development, Web development",0,0,73.17414096999819,62.973234894143204,69.79756182774625,Company C,0
7,AIML,"Java, Python, Kotlin, C++","Android Development, Data Analytics, Web development, Machine Learning",1,0,65.52928347141349,71.55657263215247,64.00573150953404,Company A,1
8,Cyber Security,"Java, Kotlin, Python, C++","Android Development, DSA",0,0,75.96161808193216,85.09756030728605,92.29994926626642,Company B,0
6,CS,"Java, C++","Data Analytics, Machine Learning, DBMS",0,1,99.19657731129521,82.647439372695,65.4095931193889,Company A,0
5,DS,"C++, Java, Kotlin, Python","Web development, DBMS, Machine Learning, Android Development, DSA, Data Analytics",0,0,69.03525651734304,84.4859928645356,83.81493466195573,Company A,0
10,Cyber Security,Java,"Data Analytics, Web development, DBMS, Machine Learning, DSA",0,0,84.48634635772916,81.97005085511577,73.70961654355384,Company B,0
9,DS,"Python, Kotlin, C++","Data Analytics, Android Development, DSA, Web development, Machine Learning",1,1,77.31892199358825,70.92115182703438,69.03913538620733,Company A,0
8,CS,"C++, Python","Web development, Machine Learning, DBMS, DSA, Android Development, Data Analytics",1,1,62.84098270597306,69.78029989377701,85.57873757968414,Company C,0
5,CS,"Kotlin, C++, Java, Python","DSA, Machine Learning, Android Development, Web development, Data Analytics, DBMS",0,0,79.51506423992238,65.48238734146325,78.28009237507763,Company C,0
9,CS,"Kotlin, Python","Machine Learning, Web development",1,1,88.0865731459325,93.96283499613969,76.00581869138236,Company A,1
5,CS,"C++, Python, Kotlin, Java","Web development, Data Analytics, DSA, Android Development, Machine Learning",0,0,80.52879903311275,84.65917434164979,83.71408019568887,Company B,0
7,CS,"Python, Kotlin","Web development, DSA, Machine Learning, DBMS, Data Analytics, Android Development",1,1,94.88424254986325,67.46044050016239,79.65070513960003,Company B,0
5,AIML,"Python, Java, C++","Web development, Android Development, DSA, Machine Learning",1,1,71.5574806663033,67.08837519284958,72.13936834206243,Company C,0
10,DS,"Java, C++, Kotlin","DBMS, DSA, Android Development, Data Analytics",1,1,63.449966852158596,94.92142406104547,82.36245151061007,Company A,0
5,AIML,Python,"Android Development, Data Analytics, DBMS, DSA, Web development",0,0,97.46262446632025,89.70923455053277,86.77994306202778,Company B,0
5,DS,Java,"Web development, DBMS, Android Development, Data Analytics, Machine Learning, DSA",0,0,75.12785398112877,86.37596319621485,61.06772634347417,Company B,0
10,Cyber Security,"Python, Kotlin, C++, Java","DBMS, Web development",1,0,83.05622205814534,76.27456430157198,78.63486915630702,Company B,0
8,Cyber Security,"Java, Kotlin, C++","Web development, DBMS",0,1,91.68012504520783,70.4790225711407,62.30733138334175,Company B,0
5,DS,"C++, Java","Android Development, DSA",0,1,72.97254655502323,99.17803052451295,67.45621656272445,Company B,0
10,Cyber Security,"C++, Java",Machine Learning,1,1,88.64658152710444,91.88958300091201,82.42034936311893,Company B,0
9,Cyber Security,"Python, Java","Data Analytics, DSA, Machine Learning, Android Development, DBMS",0,1,65.41675399271313,72.07116892545106,94.64755661062323,Company A,0
7,Cyber Security,Python,"DSA, Data Analytics",1,0,71.65174988822021,93.90259185113979,95.31222716753939,Company B,0
7,AIML,"Java, Python","Data Analytics, Machine Learning, DSA, DBMS",1,0,65.7884254454608,90.35727794458725,62.79776040554525,Company C,0
5,AIML,C++,"DBMS, Machine Learning, DSA, Data Analytics, Web development, Android Development",1,0,92.4492223360543,71.88322199511994,76.76420345146826,Company A,0
8,CS,Kotlin,"Machine Learning, Data Analytics, Web development",0,1,68.90596940907142,77.06211416966559,83.32025932018205,Company B,1
8,DS,"Python, C++, Java, Kotlin","DBMS, Web development, Android Development",1,1,88.69614221620841,67.43813781564107,65.88279618201373,Company A,0
9,Cyber Security,"Java, Kotlin","DBMS, Web development",1,0,97.7319358898261,64.44209777512438,90.61728866979087,Company B,0
5,DS,"Kotlin, Python","DSA, Machine Learning, DBMS",0,1,81.11088836275508,88.91048131358787,89.76941033748955,Company B,0
7,CS,"Python, C++, Kotlin","Web development, Data Analytics, Android Development",0,0,81.6011676904275,70.70047429415466,96.13364054827179,Company C,1
8,CS,"Kotlin, Java, Python, C++",DBMS,0,1,78.44134272391248,92.80237462985014,60.33944048333772,Company C,0
5,Cyber Security,"Java, Kotlin, Python","Data Analytics, Android Development, DSA, Machine Learning",0,1,73.0356057357457,99.82434846057704,68.6673697595601,Company C,0
8,CS,"Java, Kotlin, C++, Python","Data Analytics, Web development, Android Development, DSA",1,0,79.02620123699668,63.064792557185946,93.08746856981287,Company C,0
10,Cyber Security,"C++, Python",Web development,0,0,84.11230129067037,78.92140500334801,86.82320203307742,Company B,0
8,CS,Python,DSA,0,1,99.43966288682637,92.08250237243212,95.77559414793963,Company A,0
7,CS,Python,"Android Development, Web development, DSA",0,0,97.51058237272898,91.55803586164934,62.28718618121066,Company B,0
6,Cyber Security,C++,"Android Development, DBMS, Data Analytics, DSA, Web development",0,0,94.48611833172487,90.39988633323874,83.87855862865771,Company A,0
9,CS,Kotlin,"DBMS, Android Development, Data Analytics, DSA, Web development, Machine Learning",1,1,95.56522142819433,73.95979741207644,82.76186299574697,Company B,0
9,CS,C++,"Android Development, DBMS, DSA, Data Analytics, Web development, Machine Learning",0,1,78.71396733168172,78.15413022740209,61.426976654421296,Company C,0
7,CS,"Java, Kotlin, Python","DSA, Machine Learning, Android Development",1,1,86.29777308709859,83.79873429365881,80.54088307649934,Company B,0
8,DS,"Java, Python, C++, Kotlin","Machine Learning, DSA, DBMS, Web development, Android Development, Data Analytics",0,0,95.80266891744856,98.95762334293029,84.38081245239697,Company C,0
5,AIML,"C++, Python",DBMS,1,1,75.71803059965413,73.10189083753971,67.65172696808429,Company C,0
8,DS,"Java, Kotlin, Python","Machine Learning, Data Analytics, Web development, DBMS",1,1,98.47049913381875,96.92575550867431,70.93318332498652,Company B,0
7,CS,"Kotlin, Python, C++, Java","Android Development, DBMS, Web development, Data Analytics, Machine Learning, DSA",0,1,76.63144248276731,70.77427672721976,85.61389385190948,Company A,0
9,AIML,Kotlin,"DSA, Android Development, DBMS",1,1,84.04330661572862,99.5629786189482,78.73203790399833,Company B,0
8,DS,"Java, Kotlin, Python, C++","Web development, Android Development, Data Analytics, Machine Learning, DSA",0,1,88.39218853089488,86.81054747310367,94.32054630273308,Company B,0
9,DS,"Java, Kotlin, Python, C++","DBMS, Machine Learning, Web development",1,0,98.02368052303754,78.54045921434204,73.69527064036754,Company C,0
5,DS,Python,"Data Analytics, Android Development",1,1,69.78465096209064,84.5356171225442,70.66638633552805,Company A,1
9,Cyber Security,Python,"DBMS, DSA, Web development",1,1,89.84523912954569,70.90124676160828,99.39463761379372,Company A,0
9,CS,C++,Machine Learning,0,0,80.83262344576329,70.96695430045867,96.44543080520333,Company B,1
6,CS,"Java, C++","Android Development, DSA, Web development, Machine Learning",1,1,70.74228562482564,64.54218175373975,61.159709799959195,Company A,0
6,AIML,Python,"DBMS, Web development, DSA, Machine Learning",0,1,91.06427359185562,64.56201190821595,90.82914461226264,Company B,0
10,DS,"Java, Kotlin","Machine Learning, Android Development, DBMS, Data Analytics, DSA, Web development",1,0,82.08889120695386,73.90686965875645,64.41339095300812,Company C,0
6,CS,Java,DBMS,1,1,86.43895282598703,90.51421911585487,61.09940779317484,Company C,0
9,DS,"C++, Kotlin","Machine Learning, DSA",1,0,72.91604274311604,84.3188467039265,70.94782063865395,Company A,0
7,CS,"C++, Java, Python, Kotlin",Data Analytics,1,1,79.2509580731042,64.10338241324084,70.77383516244417,Company A,1
9,DS,"Kotlin, Java, Python","Android Development, Machine Learning, DBMS",1,0,84.69417003952267,94.08946099903645,92.77275049387859,Company A,0
7,CS,"C++, Python, Java, Kotlin",Android Development,1,0,76.19643257079376,84.05470507960266,88.42668983771341,Company A,1
7,AIML,"C++, Kotlin, Java, Python",DSA,0,1,67.93490159390805,98.43422307139119,99.26437709328057,Company C,0
6,DS,Java,"Data Analytics, Android Development",0,0,98.46561969261217,86.80741869644831,88.46051601247274,Company A,1
8,CS,"C++, Java","Web development, DBMS, Data Analytics",0,0,80.45870160170469,67.00699454816724,76.73022213024191,Company B,0
5,AIML,"Kotlin, Java, Python","Web development, Machine Learning, DSA, Android Development, Data Analytics",1,1,89.35681481150802,78.9513344923129,87.95710643780868,Company A,0
6,AIML,Python,"Web development, Android Development, DBMS, DSA, Data Analytics",0,1,76.44188774224233,85.93990390188816,99.97836268745608,Company A,0
6,CS,Java,"Android Development, Machine Learning, Data Analytics, Web development",1,0,74.20527056102866,61.130588041999104,88.40567530250112,Company C,1
8,DS,Kotlin,"Android Development, DBMS, Web development, Data Analytics, Machine Learning, DSA",0,1,76.286571938685,60.59641056619232,90.46725423921274,Company A,0
5,Cyber Security,"C++, Java, Kotlin, Python",DBMS,0,0,76.367865751426,65.17612002394272,97.53460060761037,Company A,0
9,AIML,"Python, C++","DSA, Data Analytics, Android Development, Web development",1,0,81.76720463767815,70.06657740181883,64.54605045246734,Company C,0
10,AIML,"Kotlin, C++","DBMS, Data Analytics",1,1,81.73879479925452,77.18196494082702,88.19137173790907,Company C,0
10,CS,"Java, Python, Kotlin","Android Development, DBMS, Web development, DSA, Machine Learning",0,1,79.88615263531486,79.49761895039154,94.03223831869795,Company C,0
9,Cyber Security,"Java, Kotlin",Data Analytics,0,0,65.39143139669753,65.52110435751587,98.17514400883573,Company A,0
6,Cyber Security,"Python, C++","Machine Learning, DSA",0,1,79.84301914002124,86.93566316463324,68.43877158846797,Company B,0
5,Cyber Security,Kotlin,"DSA, Android Development, Web development, Machine Learning, DBMS, Data Analytics",0,1,66.76415601682606,83.8455224678614,80.15716030896976,Company A,0
6,CS,Java,"Machine Learning, Web development",1,0,65.04543145183061,71.77856395364641,87.22219390577928,Company C,1
7,DS,"Kotlin, C++, Python, Java",DSA,0,0,97.3058286936467,60.54639533741168,69.8987091800535,Company B,0
6,AIML,C++,"Machine Learning, Web development, DBMS, DSA, Data Analytics, Android Development",1,0,84.19800052590817,63.10591661413163,84.01891453001096,Company C,0
6,CS,Kotlin,"Web development, DBMS",1,0,86.37960232498337,75.66779102043358,70.30315129991997,Company C,0
9,Cyber Security,C++,"Android Development, Machine Learning, Web development, DBMS, DSA, Data Analytics",0,0,76.07174681333456,66.15897404662735,73.3382808212659,Company A,0
9,AIML,Python,Web development,1,0,96.35923567659457,75.07278424591883,77.66074786043461,Company C,1
9,AIML,"Python, C++, Kotlin, Java",Data Analytics,0,1,85.51721958318662,85.1273041804142,81.16760394986268,Company A,1
10,Cyber Security,Java,"Web development, Machine Learning, DSA, DBMS, Android Development, Data Analytics",1,0,90.7667947809435,81.88949711517134,77.97463486500602,Company B,0
7,Cyber Security,"Java, Python, C++","Android Development, DSA, DBMS",1,1,74.74249876110855,69.24703532549577,79.72782079151716,Company A,0
9,AIML,"Python, Java, Kotlin","DSA, Android Development, Data Analytics, DBMS",0,1,98.40047523276502,73.7528996503501,71.9435502515317,Company B,0
5,AIML,"Python, Kotlin, Java","DBMS, Machine Learning",1,0,92.8184516063326,84.56124793794602,66.35860376090523,Company C,0
10,DS,"Kotlin, C++, Java","Data Analytics, Web development",1,1,94.15793852058175,94.43420112173794,61.893999093073575,Company B,1
8,DS,Python,"DBMS, DSA, Web development",0,0,66.88777069703018,90.12853754955509,67.83914889966671,Company A,0
5,CS,"C++, Python, Kotlin","Machine Learning, DSA, DBMS",1,1,70.83852831484879,82.1360010733366,83.27774566023132,Company A,0
5,AIML,Python,"Machine Learning, Web development, DSA",1,0,71.42506398734308,74.49171993265945,91.4446179121253,Company B,0
9,DS,"Java, C++, Kotlin, Python","Machine Learning, Android Development, Data Analytics, DSA, DBMS",0,0,70.83636892987485,74.60205110167222,66.76990389771578,Company C,0
8,AIML,"Kotlin, C++, Python","Data Analytics, DBMS, Android Development, Web development, DSA",0,0,94.21632648417152,95.17669241057584,64.34221431090594,Company B,0
8,Cyber Security,"C++, Kotlin","Web development, DSA, Data Analytics, DBMS, Android Development, Machine Learning",1,0,61.275391808343684,61.569743041621855,89.97161442197,Company A,0
10,DS,"Kotlin, Java, Python","Data Analytics, Android Development, Web development, DSA, Machine Learning",1,1,63.04399955923097,99.51930577681044,72.20633322149159,Company B,0
8,Cyber Security,"C++, Kotlin, Python",Machine Learning,1,1,70.95659482519615,86.57501643406249,98.0599775690941,Company C,0
7,Cyber Security,Python,"Machine Learning, Web development, Android Development, DSA, Data Analytics, DBMS",0,1,67.99491898597775,87.24550796289563,88.57271882441492,Company A,0
9,Cyber Security,"C++, Python, Kotlin","DBMS, Android Development",1,1,69.27438455531393,61.51991349218969,73.07024188972123,Company B,0
8,CS,"Python, Kotlin","Data Analytics, Android Development, Web development, DSA",1,1,91.917727570132,84.22117099565088,71.58170991174819,Company A,0
